createTimeISO,uniqueId,text,clean_text,lower_text,normalized_text,stopwords_text,tokenized_text,stemmed_text,label,polarity_score,polarity
"Monday, 17 February 2025",mideast1_bahagia8,SDM tinggi banyak yg memilih #kabur aja dulu,SDM tinggi banyak yg memilih aja dulu,sdm tinggi banyak yg memilih aja dulu,sdm tinggi banyak yang memilih saja dulu,sdm tinggi banyak memilih saja dulu,"['sdm', 'tinggi', 'banyak', 'memilih', 'saja', 'dulu']","['sdm', 'tinggi', 'banyak', 'pilih', 'saja', 'dulu']","['sdm', 'tinggi', 'banyak', 'pilih', 'saja', 'dulu']",-4,0
"Monday, 17 February 2025",yokohari6,gara2 Mulyono,gara2 Mulyono,gara2 mulyono,gara2 mulyono,gara2 mulyono,"['gara2', 'mulyono']","['gara2', 'mulyono']","['gara2', 'mulyono']",0,1
"Monday, 17 February 2025",mczee,@★彡 ikut trend,ikut trend,ikut trend,ikut trend,ikut trend,"['ikut', 'trend']","['ikut', 'trend']","['ikut', 'trend']",-3,0
"Monday, 17 February 2025",teleklentong548,mereka pindah tempat juga pindah alam..kita lihat jika tempat negara baru mereka dilanda bencana besar kayak Amerika kemarin jangan di tolong kalau ngaku warga Indonesia Karna itu pilihannya sendiri,mereka pindah tempat juga pindah alamkita lihat jika tempat negara baru mereka dilanda bencana besar kayak Amerika kemarin jangan di tolong kalau ngaku warga Indonesia Karna itu pilihannya sendiri,mereka pindah tempat juga pindah alamkita lihat jika tempat negara baru mereka dilanda bencana besar kayak amerika kemarin jangan di tolong kalau ngaku warga indonesia karna itu pilihannya sendiri,mereka pindah tempat juga pindah alamkita lihat jika tempat negara baru mereka dilanda bencana besar kayak amerika kemarin jangan di tolong kalau ngaku warga indonesia karna itu pilihannya sendiri,mereka pindah tempat juga pindah alamkita lihat jika tempat negara baru mereka dilanda bencana besar kayak amerika kemarin jangan tolong kalau ngaku warga indonesia karna itu pilihannya sendiri,"['mereka', 'pindah', 'tempat', 'juga', 'pindah', 'alamkita', 'lihat', 'jika', 'tempat', 'negara', 'baru', 'mereka', 'dilanda', 'bencana', 'besar', 'kayak', 'amerika', 'kemarin', 'jangan', 'tolong', 'kalau', 'ngaku', 'warga', 'indonesia', 'karna', 'itu', 'pilihannya', 'sendiri']","['mereka', 'pindah', 'tempat', 'juga', 'pindah', 'alamkita', 'lihat', 'jika', 'tempat', 'negara', 'baru', 'mereka', 'landa', 'bencana', 'besar', 'kayak', 'amerika', 'kemarin', 'jangan', 'tolong', 'kalau', 'ngaku', 'warga', 'indonesia', 'karna', 'itu', 'pilih', 'sendiri']","['mereka', 'pindah', 'tempat', 'juga', 'pindah', 'alamkita', 'lihat', 'jika', 'tempat', 'negara', 'baru', 'mereka', 'landa', 'bencana', 'besar', 'kayak', 'amerika', 'kemarin', 'jangan', 'tolong', 'kalau', 'ngaku', 'warga', 'indonesia', 'karna', 'itu', 'pilih', 'sendiri']",-24,0
"Monday, 17 February 2025",wn6085,Prabowo omon omon tok 😂😆,Prabowo omon omon tok,prabowo omon omon tok,prabowo omon omon tok,prabowo omon omon tok,"['prabowo', 'omon', 'omon', 'tok']","['prabowo', 'omon', 'omon', 'tok']","['prabowo', 'omon', 'omon', 'tok']",0,1
"Monday, 17 February 2025",mahira.khairina,@partaigerindra sampaikan masukan ke presiden yak,sampaikan masukan ke presiden yak,sampaikan masukan ke presiden yak,sampaikan masukan ke presiden yak,sampaikan masukan presiden yak,"['sampaikan', 'masukan', 'presiden', 'yak']","['sampai', 'masuk', 'presiden', 'yak']","['sampai', 'masuk', 'presiden', 'yak']",-2,0
"Monday, 17 February 2025",bapak.danang2,"bagus biar PD pindah smua mumpung tenaga msh Rosa and kuat,tp nanti KL udh mau auuuut pasti minta di bwk pulang ke negeri krns di luar udh tak BS ap,,lg",bagus biar PD pindah smua mumpung tenaga msh Rosa and kuattp nanti KL udh mau auuuut pasti minta di bwk pulang ke negeri krns di luar udh tak BS aplg,bagus biar pd pindah smua mumpung tenaga msh rosa and kuattp nanti kl udh mau auuuut pasti minta di bwk pulang ke negeri krns di luar udh tak bs aplg,bagus biar pada pindah smua mumpung tenaga msh rosa and kuattp nanti kalau sudah mau auuuut pasti minta di bwk pulang ke negeri krns di luar sudah tak bs aplg,bagus biar pindah smua mumpung tenaga msh rosa and kuattp nanti kalau sudah mau auuuut pasti minta bwk pulang negeri krns luar sudah tak bs aplg,"['bagus', 'biar', 'pindah', 'smua', 'mumpung', 'tenaga', 'msh', 'rosa', 'and', 'kuattp', 'nanti', 'kalau', 'sudah', 'mau', 'auuuut', 'pasti', 'minta', 'bwk', 'pulang', 'negeri', 'krns', 'luar', 'sudah', 'tak', 'bs', 'aplg']","['bagus', 'biar', 'pindah', 'smua', 'mumpung', 'tenaga', 'msh', 'rosa', 'and', 'kuattp', 'nanti', 'kalau', 'sudah', 'mau', 'auuuut', 'pasti', 'minta', 'bwk', 'pulang', 'negeri', 'krns', 'luar', 'sudah', 'tak', 'bs', 'aplg']","['bagus', 'biar', 'pindah', 'smua', 'mumpung', 'tenaga', 'msh', 'rosa', 'and', 'kuattp', 'nanti', 'kalau', 'sudah', 'mau', 'auuuut', 'pasti', 'minta', 'bwk', 'pulang', 'negeri', 'krns', 'luar', 'sudah', 'tak', 'bs', 'aplg']",1,1
"Monday, 17 February 2025",doropekalongan30,lebih baik buat persiapan bekal saat kita pindah ke asalnya yaitu negri ahirat yg akan kekal selama²nya,lebih baik buat persiapan bekal saat kita pindah ke asalnya yaitu negri ahirat yg akan kekal selamanya,lebih baik buat persiapan bekal saat kita pindah ke asalnya yaitu negri ahirat yg akan kekal selamanya,lebih baik buat persiapan bekal saat kita pindah ke asalnya yaitu negri ahirat yang akan kekal selamanya,lebih baik buat persiapan bekal saat kita pindah asalnya yaitu negri ahirat akan kekal selamanya,"['lebih', 'baik', 'buat', 'persiapan', 'bekal', 'saat', 'kita', 'pindah', 'asalnya', 'yaitu', 'negri', 'ahirat', 'akan', 'kekal', 'selamanya']","['lebih', 'baik', 'buat', 'siap', 'bekal', 'saat', 'kita', 'pindah', 'asal', 'yaitu', 'negri', 'ahirat', 'akan', 'kekal', 'lama']","['lebih', 'baik', 'buat', 'siap', 'bekal', 'saat', 'kita', 'pindah', 'asal', 'yaitu', 'negri', 'ahirat', 'akan', 'kekal', 'lama']",5,1
"Monday, 17 February 2025",andy30436,ngak apa2 pendukung si Abah pindah ke luar negeri biar Indonesia lebih aman..😂😂🙏,ngak apa2 pendukung si Abah pindah ke luar negeri biar Indonesia lebih aman,ngak apa2 pendukung si abah pindah ke luar negeri biar indonesia lebih aman,ngak apa-apa pendukung si abah pindah ke luar negeri biar indonesia lebih aman,ngak apa-apa pendukung si abah pindah luar negeri biar indonesia lebih aman,"['ngak', 'apa-apa', 'pendukung', 'si', 'abah', 'pindah', 'luar', 'negeri', 'biar', 'indonesia', 'lebih', 'aman']","['ngak', 'apa', 'dukung', 'si', 'abah', 'pindah', 'luar', 'negeri', 'biar', 'indonesia', 'lebih', 'aman']","['ngak', 'apa', 'dukung', 'si', 'abah', 'pindah', 'luar', 'negeri', 'biar', 'indonesia', 'lebih', 'aman']",1,1
"Monday, 17 February 2025",riyanasaf1610,gimana sih ga paham,gimana sih ga paham,gimana sih ga paham,gimana sih tidak paham,gimana sih tidak paham,"['gimana', 'sih', 'tidak', 'paham']","['gimana', 'sih', 'tidak', 'paham']","['gimana', 'sih', 'tidak', 'paham']",-5,0
"Monday, 17 February 2025",im_virgo95,gw kalo punya duit banyak juga mau pindah warga negara ini 😁,gw kalo punya duit banyak juga mau pindah warga negara ini,gw kalo punya duit banyak juga mau pindah warga negara ini,saya kalo punya duit banyak juga mau pindah warga negara ini,saya kalo punya duit banyak juga mau pindah warga negara ini,"['saya', 'kalo', 'punya', 'duit', 'banyak', 'juga', 'mau', 'pindah', 'warga', 'negara', 'ini']","['saya', 'kalo', 'punya', 'duit', 'banyak', 'juga', 'mau', 'pindah', 'warga', 'negara', 'ini']","['saya', 'kalo', 'punya', 'duit', 'banyak', 'juga', 'mau', 'pindah', 'warga', 'negara', 'ini']",2,1
"Monday, 17 February 2025",dendi.sesuandana,ikut dong,ikut dong,ikut dong,ikut dong,ikut dong,"['ikut', 'dong']","['ikut', 'dong']","['ikut', 'dong']",-3,0
"Monday, 17 February 2025",biologis.betran.b,"mau kerja dinegara sndri susah,gaji dibawah standar,aplg pegawai bank,yg diutamakan penampilan dan ordal, IQ no sekian,tp rata2 di indo hrus ordal dan TDK lupa pelicin sih",mau kerja dinegara sndri susahgaji dibawah standaraplg pegawai bankyg diutamakan penampilan dan ordal IQ no sekiantp rata2 di indo hrus ordal dan TDK lupa pelicin sih,mau kerja dinegara sndri susahgaji dibawah standaraplg pegawai bankyg diutamakan penampilan dan ordal iq no sekiantp rata2 di indo hrus ordal dan tdk lupa pelicin sih,mau kerja dinegara sndri susahgaji dibawah standaraplg pegawai bankyg diutamakan penampilan dan ordal iq no sekiantp rata2 di indo hrus ordal dan tidak lupa pelicin sih,mau kerja dinegara sndri susahgaji dibawah standaraplg pegawai bankyg diutamakan penampilan ordal iq no sekiantp rata2 indo hrus ordal tidak lupa pelicin sih,"['mau', 'kerja', 'dinegara', 'sndri', 'susahgaji', 'dibawah', 'standaraplg', 'pegawai', 'bankyg', 'diutamakan', 'penampilan', 'ordal', 'iq', 'no', 'sekiantp', 'rata2', 'indo', 'hrus', 'ordal', 'tidak', 'lupa', 'pelicin', 'sih']","['mau', 'kerja', 'negara', 'sndri', 'susahgaji', 'bawah', 'standaraplg', 'pegawai', 'bankyg', 'utama', 'tampil', 'ordal', 'iq', 'no', 'sekiantp', 'rata2', 'indo', 'hrus', 'ordal', 'tidak', 'lupa', 'licin', 'sih']","['mau', 'kerja', 'negara', 'sndri', 'susahgaji', 'bawah', 'standaraplg', 'pegawai', 'bankyg', 'utama', 'tampil', 'ordal', 'iq', 'no', 'sekiantp', 'rata2', 'indo', 'hrus', 'ordal', 'tidak', 'lupa', 'licin', 'sih']",-1,0
"Monday, 17 February 2025",chubbyy_cheekss,@bee @sweetprayy @Babydolsee @claudya𐙚 mnjo tare #kaburajadulu 🤭🤣,mnjo tare,mnjo tare,mnjo tare,mnjo tare,"['mnjo', 'tare']","['mnjo', 'tare']","['mnjo', 'tare']",0,1
"Monday, 17 February 2025",asihtrihandani1,Yah nanti Indonesia kosong ganti ras jadi china semua😭,Yah nanti Indonesia kosong ganti ras jadi china semua,yah nanti indonesia kosong ganti ras jadi china semua,yah nanti indonesia kosong ganti ras jadi china semua,yah nanti indonesia kosong ganti ras jadi china semua,"['yah', 'nanti', 'indonesia', 'kosong', 'ganti', 'ras', 'jadi', 'china', 'semua']","['yah', 'nanti', 'indonesia', 'kosong', 'ganti', 'ras', 'jadi', 'china', 'semua']","['yah', 'nanti', 'indonesia', 'kosong', 'ganti', 'ras', 'jadi', 'china', 'semua']",-10,0
"Monday, 17 February 2025",mbah.rasidi,kalau saya masih muda dan py keahlian jg pgn pindah keluar negeri....negri kita sdh hancur hukum sdh TDK berlaku buat masyarakat kecil.,kalau saya masih muda dan py keahlian jg pgn pindah keluar negerinegri kita sdh hancur hukum sdh TDK berlaku buat masyarakat kecil,kalau saya masih muda dan py keahlian jg pgn pindah keluar negerinegri kita sdh hancur hukum sdh tdk berlaku buat masyarakat kecil,kalau saya masih muda dan py keahlian juga pgn pindah keluar negerinegri kita sudah hancur hukum sudah tidak berlaku buat masyarakat kecil,kalau saya masih muda py keahlian juga pgn pindah keluar negerinegri kita sudah hancur hukum sudah tidak berlaku buat masyarakat kecil,"['kalau', 'saya', 'masih', 'muda', 'py', 'keahlian', 'juga', 'pgn', 'pindah', 'keluar', 'negerinegri', 'kita', 'sudah', 'hancur', 'hukum', 'sudah', 'tidak', 'berlaku', 'buat', 'masyarakat', 'kecil']","['kalau', 'saya', 'masih', 'muda', 'py', 'ahli', 'juga', 'pgn', 'pindah', 'keluar', 'negerinegri', 'kita', 'sudah', 'hancur', 'hukum', 'sudah', 'tidak', 'laku', 'buat', 'masyarakat', 'kecil']","['kalau', 'saya', 'masih', 'muda', 'py', 'ahli', 'juga', 'pgn', 'pindah', 'keluar', 'negerinegri', 'kita', 'sudah', 'hancur', 'hukum', 'sudah', 'tidak', 'laku', 'buat', 'masyarakat', 'kecil']",-16,0
"Monday, 17 February 2025",dika.putra842,tanda betapa bobroknya pemerintahan indonesia saat ini.,tanda betapa bobroknya pemerintahan indonesia saat ini,tanda betapa bobroknya pemerintahan indonesia saat ini,tanda betapa bobroknya pemerintahan indonesia saat ini,tanda betapa bobroknya pemerintahan indonesia saat ini,"['tanda', 'betapa', 'bobroknya', 'pemerintahan', 'indonesia', 'saat', 'ini']","['tanda', 'betapa', 'bobrok', 'perintah', 'indonesia', 'saat', 'ini']","['tanda', 'betapa', 'bobrok', 'perintah', 'indonesia', 'saat', 'ini']",-3,0
"Monday, 17 February 2025",siedho,"kalau keadilan hanya untuk Oligarki dan elit
kalian bilang efisiensi tapi ternyata gemuk untuk lingkup sendiri
maka 98 adalah jawaban!",kalau keadilan hanya untuk Oligarki dan elit kalian bilang efisiensi tapi ternyata gemuk untuk lingkup sendiri maka 98 adalah jawaban,kalau keadilan hanya untuk oligarki dan elit kalian bilang efisiensi tapi ternyata gemuk untuk lingkup sendiri maka 98 adalah jawaban,kalau keadilan hanya untuk oligarki dan elit kalian bilang efisiensi tapi ternyata gemuk untuk lingkup sendiri maka 98 adalah jawaban,kalau keadilan hanya oligarki elit kalian bilang efisiensi tapi ternyata gemuk lingkup sendiri maka 98 jawaban,"['kalau', 'keadilan', 'hanya', 'oligarki', 'elit', 'kalian', 'bilang', 'efisiensi', 'tapi', 'ternyata', 'gemuk', 'lingkup', 'sendiri', 'maka', '98', 'jawaban']","['kalau', 'adil', 'hanya', 'oligarki', 'elit', 'kalian', 'bilang', 'efisiensi', 'tapi', 'nyata', 'gemuk', 'lingkup', 'sendiri', 'maka', '98', 'jawab']","['kalau', 'adil', 'hanya', 'oligarki', 'elit', 'kalian', 'bilang', 'efisiensi', 'tapi', 'nyata', 'gemuk', 'lingkup', 'sendiri', 'maka', '98', 'jawab']",-14,0
"Monday, 17 February 2025",evi.sofiati,kalau banyak yg pindah ke luar negri jadi ke enakan untuk WNA yg semakin banyak semoga warga pribumi asli dipermudah segalanya Aamiin,kalau banyak yg pindah ke luar negri jadi ke enakan untuk WNA yg semakin banyak semoga warga pribumi asli dipermudah segalanya Aamiin,kalau banyak yg pindah ke luar negri jadi ke enakan untuk wna yg semakin banyak semoga warga pribumi asli dipermudah segalanya aamiin,kalau banyak yang pindah ke luar negri jadi ke enakan untuk wna yang semakin banyak semoga warga pribumi asli dipermudah segalanya aamiin,kalau banyak pindah luar negri jadi enakan wna semakin banyak semoga warga pribumi asli dipermudah segalanya aamiin,"['kalau', 'banyak', 'pindah', 'luar', 'negri', 'jadi', 'enakan', 'wna', 'semakin', 'banyak', 'semoga', 'warga', 'pribumi', 'asli', 'dipermudah', 'segalanya', 'aamiin']","['kalau', 'banyak', 'pindah', 'luar', 'negri', 'jadi', 'enak', 'wna', 'makin', 'banyak', 'moga', 'warga', 'pribumi', 'asli', 'mudah', 'segala', 'aamiin']","['kalau', 'banyak', 'pindah', 'luar', 'negri', 'jadi', 'enak', 'wna', 'makin', 'banyak', 'moga', 'warga', 'pribumi', 'asli', 'mudah', 'segala', 'aamiin']",7,1
"Monday, 17 February 2025",tokorotiserissa,"itu yg pindah pasti sdh ada skill, sisa yg blm ada kesempatan dan sedang mengasah skill..rip bonus demografi, saya mah disini weh",itu yg pindah pasti sdh ada skill sisa yg blm ada kesempatan dan sedang mengasah skillrip bonus demografi saya mah disini weh,itu yg pindah pasti sdh ada skill sisa yg blm ada kesempatan dan sedang mengasah skillrip bonus demografi saya mah disini weh,itu yang pindah pasti sudah ada skill sisa yang belum ada kesempatan dan sedang mengasah skillrip bonus demografi saya mah disini weh,itu pindah pasti sudah ada skill sisa belum ada kesempatan sedang mengasah skillrip bonus demografi saya mah disini weh,"['itu', 'pindah', 'pasti', 'sudah', 'ada', 'skill', 'sisa', 'belum', 'ada', 'kesempatan', 'sedang', 'mengasah', 'skillrip', 'bonus', 'demografi', 'saya', 'mah', 'disini', 'weh']","['itu', 'pindah', 'pasti', 'sudah', 'ada', 'skill', 'sisa', 'belum', 'ada', 'sempat', 'sedang', 'asah', 'skillrip', 'bonus', 'demografi', 'saya', 'mah', 'sini', 'weh']","['itu', 'pindah', 'pasti', 'sudah', 'ada', 'skill', 'sisa', 'belum', 'ada', 'sempat', 'sedang', 'asah', 'skillrip', 'bonus', 'demografi', 'saya', 'mah', 'sini', 'weh']",-7,0
"Monday, 17 February 2025",erwin.handoko21,"Andai saya blm menikah dan skill saya juga mumpuni maka saya juga akan pindah. Karena rasanya udah muak banget dengan aturan"" pemerintah yg nggk jelas.",Andai saya blm menikah dan skill saya juga mumpuni maka saya juga akan pindah Karena rasanya udah muak banget dengan aturan pemerintah yg nggk jelas,andai saya blm menikah dan skill saya juga mumpuni maka saya juga akan pindah karena rasanya udah muak banget dengan aturan pemerintah yg nggk jelas,andai saya belum menikah dan skill saya juga mumpuni maka saya juga akan pindah karena rasanya udah muak banget dengan aturan pemerintah yang nggk jelas,andai saya belum menikah skill saya juga mumpuni maka saya juga akan pindah karena rasanya udah muak aturan pemerintah nggk jelas,"['andai', 'saya', 'belum', 'menikah', 'skill', 'saya', 'juga', 'mumpuni', 'maka', 'saya', 'juga', 'akan', 'pindah', 'karena', 'rasanya', 'udah', 'muak', 'aturan', 'pemerintah', 'nggk', 'jelas']","['andai', 'saya', 'belum', 'meni', 'skill', 'saya', 'juga', 'mumpuni', 'maka', 'saya', 'juga', 'akan', 'pindah', 'karena', 'rasa', 'udah', 'muak', 'atur', 'perintah', 'nggk', 'jelas']","['andai', 'saya', 'belum', 'meni', 'skill', 'saya', 'juga', 'mumpuni', 'maka', 'saya', 'juga', 'akan', 'pindah', 'karena', 'rasa', 'udah', 'muak', 'atur', 'perintah', 'nggk', 'jelas']",-19,0
"Monday, 17 February 2025",yanieirawan,anakku masih TK gimana nasibnya entar ya kedepannya🥺aq juga cemas bgt dengan keadaan Indonesia yang sekarang.ada aja gebrakannya.sekarang lg d pusingin kelangkaan LPG.,anakku masih TK gimana nasibnya entar ya kedepannyaaq juga cemas bgt dengan keadaan Indonesia yang sekarangada aja gebrakannyasekarang lg d pusingin kelangkaan LPG,anakku masih tk gimana nasibnya entar ya kedepannyaaq juga cemas bgt dengan keadaan indonesia yang sekarangada aja gebrakannyasekarang lg d pusingin kelangkaan lpg,anakku masih tk gimana nasibnya entar ya kedepannyaaq juga cemas banget dengan keadaan indonesia yang sekarangada saja gebrakannyasekarang lagi d pusingin kelangkaan lpg,anakku masih tk gimana nasibnya entar kedepannyaaq juga cemas keadaan indonesia sekarangada saja gebrakannyasekarang lagi d pusingin kelangkaan lpg,"['anakku', 'masih', 'tk', 'gimana', 'nasibnya', 'entar', 'kedepannyaaq', 'juga', 'cemas', 'keadaan', 'indonesia', 'sekarangada', 'saja', 'gebrakannyasekarang', 'lagi', 'd', 'pusingin', 'kelangkaan', 'lpg']","['anak', 'masih', 'tk', 'gimana', 'nasib', 'entar', 'kedepannyaaq', 'juga', 'cemas', 'ada', 'indonesia', 'sekarangada', 'saja', 'gebrakannyasekarang', 'lagi', 'd', 'pusingin', 'langka', 'lpg']","['anak', 'masih', 'tk', 'gimana', 'nasib', 'entar', 'kedepannyaaq', 'juga', 'cemas', 'ada', 'indonesia', 'sekarangada', 'saja', 'gebrakannyasekarang', 'lagi', 'd', 'pusingin', 'langka', 'lpg']",-16,0
"Monday, 17 February 2025",neesathoriqsalim,tapi aq seneng suatu saat negri ini bakal agak lega biar tanah murah lagi wkwkwk😅,tapi aq seneng suatu saat negri ini bakal agak lega biar tanah murah lagi wkwkwk,tapi aq seneng suatu saat negri ini bakal agak lega biar tanah murah lagi wkwkwk,tapi aq seneng suatu saat negri ini bakal agak lega biar tanah murah lagi wkwkwk,tapi aq seneng suatu saat negri ini bakal agak lega biar tanah murah lagi wkwkwk,"['tapi', 'aq', 'seneng', 'suatu', 'saat', 'negri', 'ini', 'bakal', 'agak', 'lega', 'biar', 'tanah', 'murah', 'lagi', 'wkwkwk']","['tapi', 'aq', 'neng', 'suatu', 'saat', 'negri', 'ini', 'bakal', 'agak', 'lega', 'biar', 'tanah', 'murah', 'lagi', 'wkwkwk']","['tapi', 'aq', 'neng', 'suatu', 'saat', 'negri', 'ini', 'bakal', 'agak', 'lega', 'biar', 'tanah', 'murah', 'lagi', 'wkwkwk']",3,1
"Monday, 17 February 2025",jemiranphone,"Yang ada Indonesia semskin Cemas,bila ini berlanjut.",Yang ada Indonesia semskin Cemasbila ini berlanjut,yang ada indonesia semskin cemasbila ini berlanjut,yang ada indonesia semskin cemasbila ini berlanjut,ada indonesia semskin cemasbila ini berlanjut,"['ada', 'indonesia', 'semskin', 'cemasbila', 'ini', 'berlanjut']","['ada', 'indonesia', 'semskin', 'cemasbila', 'ini', 'lanjut']","['ada', 'indonesia', 'semskin', 'cemasbila', 'ini', 'lanjut']",-2,0
